2019-01-10,08:40:02,77.36,20.1
2019-01-10,08:45:02,77.36,20.1
2019-01-10,08:50:02,77.36,20.1
2019-01-10,08:55:02,77.54,20.0
2019-01-10,09:00:02,77.54,20.3
2019-01-10,09:05:04,77.54,20.1
2019-01-10,09:17:24,78.08,19.7
2019-01-10,09:20:01,78.26,19.6
2019-01-10,09:25:01,78.26,19.6
2019-01-10,09:30:01,78.8,19.6
2019-01-10,09:35:01,78.8,19.5
2019-01-10,09:40:02,78.98,19.4
2019-01-10,09:45:02,78.98,19.4
2019-01-10,09:50:02,79.16,19.3
2019-01-10,09:55:01,79.34,19.2
2019-01-10,10:00:01,79.52,19.1
2019-01-10,10:05:01,79.52,19.0
2019-01-10,10:10:01,79.52,19.0
2019-01-10,10:15:01,79.7,18.8
2019-01-10,10:20:02,79.7,18.8
2019-01-10,10:25:02,79.7,18.7
2019-01-10,10:30:02,79.7,18.7
2019-01-10,10:35:02,79.7,18.7
2019-01-10,10:40:01,79.52,18.8
2019-01-10,10:45:01,79.7,18.8
2019-01-10,10:50:01,79.52,19.1
2019-01-10,10:55:02,79.52,19.1
2019-01-10,11:00:01,79.7,19.2
2019-01-10,11:05:01,80.06,19.3
2019-01-10,11:10:01,80.24,19.2
2019-01-10,11:15:01,80.24,19.1
2019-01-10,11:20:01,80.24,19.1
2019-01-10,11:25:01,80.06,18.9
2019-01-10,11:30:02,79.88,18.9
2019-01-10,11:35:01,78.98,19.4
2019-01-10,11:40:02,78.98,19.4
2019-01-10,11:45:02,78.98,19.4
2019-01-10,11:50:02,78.98,19.6
2019-01-10,11:55:01,78.98,19.7
2019-01-10,12:00:01,78.8,19.8
2019-01-10,12:05:01,78.8,19.9
2019-01-10,12:10:01,78.62,19.8
2019-01-10,12:15:01,78.62,19.7
2019-01-10,12:20:02,78.62,19.7
2019-01-10,12:25:02,78.8,19.8
2019-01-10,12:30:02,78.44,19.5
2019-01-10,12:35:01,78.26,19.6
2019-01-10,12:40:01,78.26,19.6
2019-01-10,12:45:01,78.26,19.5
2019-01-10,12:50:01,78.44,19.4
2019-01-10,12:55:01,78.44,19.4
2019-01-10,13:00:01,78.26,19.7
2019-01-10,13:05:02,78.26,24.8
2019-01-10,13:10:02,77.9,20.1
2019-01-10,13:15:02,77.9,20.3
2019-01-10,13:20:01,77.9,20.4
2019-01-10,13:25:01,77.72,20.3
2019-01-10,13:30:01,77.9,20.3
2019-01-10,13:35:01,77.72,20.4
2019-01-10,13:40:01,78.08,20.0
2019-01-10,13:45:02,78.08,20.0
2019-01-10,13:50:02,78.26,20.0
2019-01-10,13:55:02,77.9,20.1
2019-01-10,14:00:01,77.9,20.1
2019-01-10,14:05:02,78.26,19.8
2019-01-10,14:10:01,78.26,19.8
2019-01-10,14:15:01,78.62,19.7
2019-01-10,14:20:02,78.62,19.7
2019-01-10,14:25:02,78.8,19.7
2019-01-10,14:30:02,78.44,19.4
2019-01-10,14:35:02,78.44,19.3
2019-01-10,14:40:01,78.62,19.3
2019-01-10,14:45:01,78.62,19.4
2019-01-10,14:50:01,78.62,19.3
2019-01-10,14:55:02,78.62,19.3
2019-01-10,15:00:01,78.62,19.5
2019-01-10,15:05:01,78.62,19.5
2019-01-10,15:10:01,78.62,19.6
2019-01-10,15:15:01,78.62,19.6
2019-01-10,15:20:01,78.44,19.7
2019-01-10,15:25:02,78.62,19.7
2019-01-10,15:30:02,78.62,19.7
2019-01-10,15:35:02,78.44,19.8
2019-01-10,15:40:01,78.44,19.8
2019-01-10,15:45:01,78.44,19.8
2019-01-10,15:50:01,78.44,19.8
2019-01-10,15:55:02,78.44,19.8
2019-01-10,16:00:01,78.44,19.7
2019-01-10,16:05:01,78.26,19.8
2019-01-10,16:10:01,78.26,19.8
2019-01-10,16:15:01,78.26,19.7
2019-01-10,16:20:01,78.26,19.7
2019-01-10,16:25:01,78.26,19.8
2019-01-10,16:30:01,78.08,19.8
2019-01-10,16:35:01,78.26,19.8
2019-01-10,16:40:01,78.26,19.8
2019-01-10,16:45:01,78.08,19.9
2019-01-10,16:50:02,78.08,20.0
2019-01-10,16:55:02,78.08,20.0
2019-01-10,17:00:02,77.9,20.0
2019-01-10,17:05:01,77.9,20.1
2019-01-10,17:10:01,77.9,20.0
2019-01-10,17:15:01,77.9,20.2
2019-01-10,17:20:01,77.9,20.3
2019-01-10,17:25:01,77.9,20.2
2019-01-10,17:30:01,77.9,20.3
2019-01-10,17:35:02,77.9,20.3
2019-01-10,17:40:02,77.9,20.4
2019-01-10,17:45:02,77.9,20.4
2019-01-10,17:50:01,77.72,20.5
2019-01-10,17:55:01,77.9,20.4
2019-01-10,18:00:01,77.72,20.4
2019-01-10,18:05:01,77.9,20.4
2019-01-10,18:10:01,77.9,20.4
2019-01-10,18:15:01,77.9,20.4
2019-01-10,18:20:02,77.72,20.4
2019-01-10,18:25:02,77.9,20.4
2019-01-10,18:30:01,77.72,20.4
2019-01-10,18:35:01,77.72,20.4
2019-01-10,18:40:01,77.72,20.4
2019-01-10,18:45:01,77.72,20.3
2019-01-10,18:50:01,77.72,20.3
2019-01-10,18:55:01,77.9,20.0
2019-01-10,19:00:01,77.72,20.1
2019-01-10,19:05:01,77.72,20.0
2019-01-10,19:10:01,77.72,20.0
2019-01-10,19:15:01,77.72,20.0
2019-01-10,19:20:01,77.72,20.0
2019-01-10,19:25:01,77.72,20.0
2019-01-10,19:30:01,77.72,20.2
2019-01-10,19:35:01,77.72,20.1
2019-01-10,19:40:02,77.72,20.0
2019-01-10,19:45:02,77.72,20.0
2019-01-10,19:50:02,77.72,20.1
2019-01-10,19:55:01,77.72,20.0
2019-01-10,20:00:01,77.72,20.0
2019-01-10,20:05:01,77.72,20.1
2019-01-10,20:10:01,77.72,20.0
2019-01-10,20:15:01,77.72,20.0
2019-01-10,20:20:01,77.72,20.1
2019-01-10,20:25:02,77.72,20.0
2019-01-10,20:30:02,77.72,20.0
2019-01-10,20:35:02,77.72,20.0
2019-01-10,20:40:02,77.72,20.0
2019-01-10,20:45:01,77.72,20.0
2019-01-10,20:50:01,77.72,20.0
2019-01-10,20:55:01,77.72,20.1
2019-01-10,21:00:01,77.54,20.3
2019-01-10,21:05:01,77.72,20.0
2019-01-10,21:10:01,77.72,20.0
2019-01-10,21:15:02,77.72,20.0
2019-01-10,21:20:02,77.72,20.0
2019-01-10,21:25:01,77.54,20.0
2019-01-10,21:30:01,77.54,20.1
2019-01-10,21:35:02,77.54,20.1
2019-01-10,21:40:02,77.54,20.1
2019-01-10,21:45:02,77.72,20.1
2019-01-10,21:50:01,77.54,20.1
2019-01-10,21:55:01,77.54,20.1
2019-01-10,22:00:01,77.54,20.2
2019-01-10,22:05:01,77.72,20.1
2019-01-10,22:10:01,77.54,20.2
2019-01-10,22:15:01,77.54,20.2
2019-01-10,22:20:01,77.54,20.3
2019-01-10,22:25:01,77.54,20.2
2019-01-10,22:30:01,77.54,20.2
2019-01-10,22:35:01,77.54,20.2
2019-01-10,22:40:01,77.54,20.2
2019-01-10,22:45:01,77.54,20.2
2019-01-10,22:50:01,77.54,20.2
2019-01-10,22:55:02,77.72,20.0
2019-01-10,23:00:02,77.72,20.1
2019-01-10,23:05:02,77.72,20.0
2019-01-10,23:10:02,77.72,20.2
2019-01-10,23:15:01,77.72,20.2
2019-01-10,23:20:02,77.72,20.1
2019-01-10,23:25:02,77.72,20.2
2019-01-10,23:30:01,77.72,20.1
2019-01-10,23:35:01,77.72,20.1
2019-01-10,23:40:01,77.72,20.1
2019-01-10,23:45:01,77.72,20.1
2019-01-10,23:50:01,77.72,20.1
2019-01-10,23:55:01,77.72,20.2
2019-01-11,00:00:01,77.72,20.2
2019-01-11,00:05:02,77.54,20.2
2019-01-11,00:10:02,77.54,20.2
2019-01-11,00:15:02,77.54,20.1
2019-01-11,00:20:01,77.54,20.0
2019-01-11,00:25:01,77.72,20.0
2019-01-11,00:30:01,77.72,20.0
2019-01-11,00:35:01,77.72,20.0
2019-01-11,00:40:01,77.54,20.0
2019-01-11,00:45:02,77.54,20.0
2019-01-11,00:50:02,77.54,20.0
2019-01-11,00:55:02,77.54,20.0
2019-01-11,01:00:01,77.54,20.0
2019-01-11,01:05:02,77.72,19.9
2019-01-11,01:10:02,77.54,19.9
2019-01-11,01:15:02,77.54,19.9
2019-01-11,01:20:01,77.54,20.0
2019-01-11,01:25:01,77.54,19.9
2019-01-11,01:30:01,77.72,19.9
2019-01-11,01:35:01,77.72,19.8
2019-01-11,01:40:01,77.54,19.9
2019-01-11,01:45:01,77.72,19.8
2019-01-11,01:50:02,77.54,19.9
2019-01-11,01:55:02,77.72,19.8
2019-01-11,02:00:02,77.72,19.9
2019-01-11,02:05:02,77.54,19.9
2019-01-11,02:10:01,77.54,19.9
2019-01-11,02:15:01,77.54,20.0
2019-01-11,02:20:01,77.72,19.9
2019-01-11,02:25:01,77.72,19.9
2019-01-11,02:30:01,77.54,19.9
2019-01-11,02:35:02,77.72,19.9
2019-01-11,02:40:02,77.54,20.0
2019-01-11,02:45:02,77.54,20.0
2019-01-11,02:50:01,77.72,20.0
2019-01-11,02:55:01,77.54,20.0
2019-01-11,03:00:01,77.54,20.0
2019-01-11,03:05:01,77.54,20.0
2019-01-11,03:10:01,77.72,20.0
2019-01-11,03:15:01,77.54,20.0
2019-01-11,03:20:02,77.72,20.0
2019-01-11,03:25:02,77.54,20.0
2019-01-11,03:30:01,77.54,20.0
2019-01-11,03:35:01,77.72,20.0
2019-01-11,03:40:01,77.54,20.0
2019-01-11,03:45:01,77.54,20.0
2019-01-11,03:50:01,77.54,20.0
2019-01-11,03:55:02,77.54,20.0
2019-01-11,04:00:02,77.54,20.0
2019-01-11,04:05:02,77.54,20.0
2019-01-11,04:10:02,77.54,20.0
2019-01-11,04:15:01,77.54,20.0
2019-01-11,04:20:01,77.72,20.0
2019-01-11,04:25:01,77.72,20.0
2019-01-11,04:30:01,77.54,20.0
2019-01-11,04:35:01,77.72,20.0
2019-01-11,04:40:02,77.54,20.0
2019-01-11,04:45:02,77.72,20.0
2019-01-11,04:50:02,77.72,20.0
2019-01-11,04:55:01,77.72,20.0
2019-01-11,05:00:01,77.54,20.0
2019-01-11,05:05:01,77.72,20.0
2019-01-11,05:10:01,77.54,20.0
2019-01-11,05:15:01,77.72,20.0
2019-01-11,05:20:01,77.54,20.0
2019-01-11,05:25:02,77.72,20.0
2019-01-11,05:30:02,77.54,20.0
2019-01-11,05:35:02,77.54,20.1
2019-01-11,05:40:01,77.54,20.1
2019-01-11,05:45:01,77.72,20.0
2019-01-11,05:50:01,77.72,20.0
2019-01-11,05:55:01,77.72,20.0
2019-01-11,06:00:01,77.54,20.0
2019-01-11,06:05:01,77.54,20.0
2019-01-11,06:10:02,77.54,20.0
2019-01-11,06:15:02,77.72,20.0
2019-01-11,06:20:01,77.54,20.0
2019-01-11,06:25:01,77.54,20.0
